##	##
Timestamp	ProcessName	Level	Class	Action	Result	Host	User	CorrelationId	Duration
2015-02-24 18:21:59.683	[http-nio-8080-exec-3]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	aa8d03b0-a9f9-4f40-b2f3-14022a44e77e	2166
2015-02-24 18:22:03.471	[http-nio-8080-exec-4]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	7b8f6836-3419-4172-9f1a-e4f161a56a7f	2044
2015-02-24 18:22:03.455	[http-nio-8080-exec-10]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	64601714-2997-4d89-a12d-e6cee1fec930	2040
2015-02-24 18:22:03.753	[http-nio-8080-exec-9]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	7c0fda77-79b2-4ef5-8c8e-6482675548e6	2339
2015-02-24 18:22:07.565	[http-nio-8080-exec-4]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	443455f1-a408-4b04-96d9-1db4ec8b1781	2170
2015-02-24 18:22:10.669	[http-nio-8080-exec-1]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	2658d338-9f9b-4e76-a3e9-3a7da76585f8	2929
2015-02-24 18:22:13.976	[http-nio-8080-exec-5]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	f288750c-d2bd-4c5b-9b22-b8b1f3bdb23e	2268
2015-02-24 18:22:15.492	[http-nio-8080-exec-2]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	9ad1a0bc-2d1d-45a0-910b-c34821741954	2058
2015-02-24 18:22:15.483	[http-nio-8080-exec-6]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	87b0f053-9557-40b7-92a8-63af874f62c7	1763
2015-02-24 18:22:15.737	[http-nio-8080-exec-1]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	8236983d-08cb-462e-ab77-71f35daf9a0f	2008
2015-02-24 18:22:17.767	[http-nio-8080-exec-10]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	61e95abf-c444-45d4-b995-e50cb8f7bb01	2316
2015-02-24 18:22:19.747	[http-nio-8080-exec-9]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	b7a28375-07ee-4084-94c8-ec57204ed4ff	2290
2015-02-24 18:22:21.849	[http-nio-8080-exec-9]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	065abdf8-d5e2-42d1-b664-d7c25c2132dd	2369
2015-02-24 18:22:21.853	[http-nio-8080-exec-2]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	f3b64b6a-7a6f-480c-8c1f-4244c208cbcf	2350
2015-02-24 18:22:23.726	[http-nio-8080-exec-1]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	7464f640-3dbf-4606-8018-c97d577b4a81	2269
2015-02-24 18:22:23.739	[http-nio-8080-exec-4]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	0e093d20-2b1e-458f-aaee-3cc54b41cfc4	1668
2015-02-24 18:22:25.767	[http-nio-8080-exec-1]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	8c441c61-ea94-4f39-b00b-7adc57c9fcde	2306
2015-02-24 18:22:30.699	[http-nio-8080-exec-3]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	070dc204-ed1d-4c2c-b2b3-db2a25522f0e	3182
2015-02-24 18:22:33.835	[http-nio-8080-exec-8]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	153f9eaf-533d-4b06-a1ca-97ad06f8f00b	2343
2015-02-24 18:22:34.103	[http-nio-8080-exec-9]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	10439e65-8344-4486-9bd3-9b006097c9a0	2597
2015-02-24 18:22:44.298	[http-nio-8080-exec-9]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	0f6687a1-5bbf-4547-b32c-5ab00c346394	2737
2015-02-24 18:22:45.874	[http-nio-8080-exec-9]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	080db354-b482-48c7-814f-3a3d53dc70ed	1386
2015-02-24 18:22:47.055	[http-nio-8082-exec-6]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	41dd4078-3e55-45dc-be87-d71a25a0b2f3	2283
2015-02-24 18:22:47.060	[http-nio-8082-exec-4]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	5c4a5a95-6178-4d8b-a97b-f92434c7cf52	2276
2015-02-24 18:22:47.085	[http-nio-8082-exec-2]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	1b575a30-dfe1-4e9d-b48f-3b9fbac8c910	2292
2015-02-24 18:22:49.585	[http-nio-8080-exec-6]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	d17b406d-f6e2-4df3-94cc-fc2d6c1eff62	2021
2015-02-24 18:22:49.782	[http-nio-8080-exec-4]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	4b5e2af0-e531-4a65-b023-cb184f01bd05	2162
2015-02-24 18:22:49.802	[http-nio-8080-exec-8]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	d0eff033-3391-4956-b8f3-2097602bf281	1988
2015-02-24 18:22:53.087	[http-nio-8082-exec-9]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	0fa8c0f8-9305-4c22-bc80-9f7ca53377ad	2277
2015-02-24 18:22:53.809	[http-nio-8080-exec-1]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	b2be2b4f-1823-4cd4-b6cd-a9a270036612	1565
2015-02-24 18:22:53.830	[http-nio-8080-exec-9]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	fdc3bbf4-917b-4ccf-a779-9aa7fb71885a	1406
2015-02-24 18:22:55.891	[http-nio-8080-exec-4]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	fd88f514-193c-41c9-ac7a-0204dee3b6e1	2047
2015-02-24 18:22:57.148	[http-nio-8082-exec-10]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	27d6462c-2a8e-401e-af13-d4e3d4bee280	2346
2015-02-24 18:22:57.868	[http-nio-8080-exec-8]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	3fae10c5-a0bc-4c9a-8d7f-58ebc41642e4	2257
2015-02-24 18:22:57.896	[http-nio-8080-exec-3]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	eaaa230b-6512-407c-b104-f6562d5be430	1998
2015-02-24 18:22:59.079	[http-nio-8082-exec-5]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	b9bdf07d-1e33-4780-b0bc-10d896e23b65	2274
2015-02-24 18:22:59.088	[http-nio-8082-exec-10]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	ecea545b-9057-49ec-a022-18dab98217a4	2271
2015-02-24 18:22:59.686	[http-nio-8080-exec-10]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	501d0af8-c5d6-4026-bbd4-5932ce05bcae	2078
2015-02-24 18:23:02.977	[http-nio-8082-exec-8]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	103591a6-186c-4367-a042-9944aed75224	2155
2015-02-24 18:23:03.701	[http-nio-8080-exec-6]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	a07186a5-1247-46c8-a7b0-7d24bc96af58	2021
2015-02-24 18:23:04.892	[http-nio-8082-exec-8]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	45742a26-21be-46fe-8582-a9159723d653	1948
2015-02-24 18:23:05.654	[http-nio-8080-exec-6]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	c45e2150-db46-441a-9ce7-ce02058c1b6e	1966
2015-02-24 18:23:05.937	[http-nio-8080-exec-7]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	48c032cc-9e0d-45b0-9777-0e675d676f7f	1989
2015-02-24 18:23:06.904	[http-nio-8082-exec-9]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	0203c9c3-8f14-4f83-826b-2b6034285671	2043
2015-02-24 18:23:07.193	[http-nio-8082-exec-4]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	27731015-058d-4b74-af06-9e5623b63845	2309
2015-02-24 18:23:07.200	[http-nio-8082-exec-7]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	736cc414-0593-4e8f-b973-aa26f3f8ac63	2296
2015-02-24 18:23:07.853	[http-nio-8080-exec-8]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	39e16a5a-7012-41e4-b39a-16879e7b0c92	2217
2015-02-24 18:23:08.051	[http-nio-8080-exec-1]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	3d394883-2dc2-4d31-a2f7-223cc075a7cc	2408
2015-02-24 18:23:08.063	[http-nio-8080-exec-9]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	e706ecdb-1128-468d-abfd-7cbabc28a805	2423
2015-02-24 18:23:09.956	[http-nio-8080-exec-3]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	51740801-1434-4ea5-82bc-d376cfd1c0bf	2269
2015-02-24 18:23:10.940	[http-nio-8082-exec-4]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	76f46dd7-b263-4475-9717-fd2800c9a398	2077
2015-02-24 18:23:11.152	[http-nio-8082-exec-2]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	65eba846-7a44-434a-9f0b-fbb3b2929507	2281
2015-02-24 18:23:11.177	[http-nio-8082-exec-8]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	c09f117d-6809-415f-8163-6bb2ab3974ed	2116
2015-02-24 18:23:11.883	[http-nio-8080-exec-2]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	9a1451a2-b9c4-4f96-8b06-eaa405e9922a	2022
2015-02-24 18:23:13.165	[http-nio-8082-exec-1]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	f54f18b4-266c-4999-8b2f-bcc650c07b45	2269
2015-02-24 18:23:13.188	[http-nio-8082-exec-7]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	f743cc4d-cc86-4b9b-b086-4cc0e0ebf350	2311
2015-02-24 18:23:13.702	[http-nio-8080-exec-6]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	33c31b6b-1024-4786-b1a3-745ca5aa5a49	2046
2015-02-24 18:23:15.690	[http-nio-8080-exec-6]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	b58108b4-7446-44ab-b421-a195617dd8ae	2022
2015-02-24 18:23:15.954	[http-nio-8080-exec-8]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	1830ce21-13d7-44ee-8c3c-2aa820691947	2270
2015-02-24 18:23:15.969	[http-nio-8080-exec-7]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	395b2884-4433-4f24-b481-c6324bf60d25	2277
2015-02-24 18:23:17.192	[http-nio-8082-exec-7]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	1e533c40-be5e-44a0-831f-58e6003bdf36	2283
2015-02-24 18:23:19.929	[http-nio-8080-exec-2]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8080	j	564ca42b-be7a-4147-821e-e4365195ecc9	2069
2015-02-24 18:23:23.006	[http-nio-8082-exec-6]	INFO 	c.i.w.WebApp	effectfetch	completed	http://ec2-54-163-111-216.compute-1.amazonaws.com:8082	j	820e610d-ee5f-4422-a847-dccd3a0e36ca	2064
